,Id,Gender,Customer_type,Age,Type_of_travel,Class,Flight_distance,Inflight_wifi_service,Departure/arrival_time_convenient,Ease_of_online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,On-board_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_delay_in_minutes,Arrival_delay_in_minutes,Satisfaction,Is_delayed,Age_group
2069,54119,Female,Loyal customer,41,Business travel,Eco,1372,5,4,4,4,5,5,5,5,4,2,2,1,2,5,0.0,0.0,Satisfied,0,Middle Age
2070,74349,Female,Loyal customer,59,Business travel,Business,1464,1,1,1,1,4,4,4,5,5,5,5,4,5,4,0.0,0.0,Satisfied,0,Middle Age
2071,13770,Male,Loyal customer,35,Business travel,Eco,925,4,3,3,3,4,4,4,4,4,5,4,4,5,4,30.0,32.5,Satisfied,1,Adult
2072,129765,Male,Loyal customer,21,Personal travel,Eco,308,4,3,4,2,3,4,3,3,3,2,4,1,2,3,0.0,0.0,Satisfied,0,Young
2073,6210,Male,Loyal customer,38,Business travel,Business,462,4,4,4,4,3,5,4,5,5,5,5,5,5,3,0.0,0.0,Satisfied,0,Adult
2074,89387,Male,Disloyal customer,23,Business travel,Eco,134,2,4,2,4,4,2,4,4,1,1,3,3,3,4,15.0,6.0,Neutral or dissatisfied,0,Young
2075,3223,Female,Loyal customer,41,Business travel,Business,2901,3,2,2,2,3,2,3,3,3,3,3,4,3,3,0.0,10.0,Neutral or dissatisfied,0,Middle Age
2076,92002,Male,Loyal customer,51,Business travel,Business,1532,5,5,5,5,4,5,5,4,4,5,4,5,4,4,0.0,0.0,Satisfied,0,Middle Age
2077,47806,Male,Disloyal customer,19,Business travel,Eco,315,5,2,5,3,2,5,2,2,1,1,4,3,2,2,0.0,0.0,Satisfied,0,Young
2078,67708,Female,Loyal customer,38,Business travel,Business,2944,2,2,2,2,3,5,4,2,2,2,2,5,2,3,4.0,0.0,Satisfied,0,Adult
2079,113954,Male,Disloyal customer,36,Business travel,Business,1706,2,2,2,5,4,2,4,4,4,5,3,3,5,4,0.0,0.0,Neutral or dissatisfied,0,Adult
2080,22053,Female,Loyal customer,27,Business travel,Business,304,4,4,4,4,5,5,5,5,2,2,3,3,4,5,0.0,0.0,Satisfied,0,Adult
2081,83444,Female,Loyal customer,55,Business travel,Business,946,3,3,3,3,5,4,4,2,2,2,2,3,2,5,2.0,0.0,Satisfied,0,Middle Age
2082,1908,Male,Disloyal customer,46,Business travel,Business,383,4,4,4,4,3,4,2,3,5,4,4,5,5,3,25.0,7.0,Satisfied,1,Middle Age
2083,117675,Male,Disloyal customer,31,Business travel,Business,1814,1,1,1,2,1,1,1,1,3,2,4,3,5,1,0.0,0.0,Neutral or dissatisfied,0,Adult
2084,459,Male,Loyal customer,59,Business travel,Business,134,1,1,1,1,2,4,4,4,4,4,5,3,4,5,0.0,10.0,Satisfied,0,Middle Age
2085,24804,Male,Loyal customer,31,Personal travel,Business,894,4,4,4,2,3,4,1,3,3,2,4,5,4,3,14.0,11.0,Neutral or dissatisfied,0,Adult
2086,87641,Male,Loyal customer,36,Business travel,Eco,606,2,3,3,3,2,2,2,2,2,3,4,3,3,2,0.0,0.0,Neutral or dissatisfied,0,Adult
2087,61087,Male,Loyal customer,41,Personal travel,Eco,1546,3,5,3,2,2,3,2,2,5,5,5,3,5,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2088,89068,Male,Disloyal customer,25,Business travel,Eco,732,5,5,5,3,4,5,4,4,3,2,4,5,4,4,0.0,0.0,Satisfied,0,Young
2089,88680,Female,Loyal customer,31,Personal travel,Eco,444,2,4,2,3,1,2,1,1,4,1,2,3,1,1,0.0,0.0,Neutral or dissatisfied,0,Adult
2090,27794,Female,Loyal customer,47,Business travel,Business,1448,3,3,3,3,4,2,2,3,3,3,3,5,3,3,2.0,0.0,Satisfied,0,Middle Age
2091,35815,Male,Loyal customer,43,Business travel,Business,1677,5,5,5,5,4,2,4,2,2,2,2,1,2,2,0.0,0.0,Satisfied,0,Middle Age
2092,20977,Male,Loyal customer,64,Personal travel,Eco,689,3,3,3,4,1,3,1,1,2,4,3,3,4,1,30.0,32.5,Neutral or dissatisfied,1,Senior
2093,68418,Female,Loyal customer,53,Personal travel,Eco,1045,3,5,3,3,4,5,5,3,3,3,3,3,3,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2094,3668,Male,Loyal customer,65,Business travel,Eco,431,4,5,5,5,4,4,4,4,4,2,2,4,1,4,30.0,32.5,Neutral or dissatisfied,1,Senior
2095,88597,Male,Loyal customer,56,Personal travel,Eco,366,3,4,1,1,4,1,4,4,3,4,5,1,3,4,2.0,2.0,Neutral or dissatisfied,0,Middle Age
2096,121184,Female,Loyal customer,62,Personal travel,Eco,2402,3,3,3,5,3,5,5,2,2,3,1,5,3,5,0.0,17.0,Neutral or dissatisfied,0,Senior
2097,112036,Female,Loyal customer,58,Business travel,Business,2948,4,4,4,4,2,5,4,4,4,5,4,3,4,5,0.0,0.0,Satisfied,0,Middle Age
2098,123423,Male,Loyal customer,64,Personal travel,Eco,1337,3,5,3,3,4,3,4,4,5,5,4,4,5,4,0.0,8.0,Neutral or dissatisfied,0,Senior
2099,44212,Female,Disloyal customer,38,Business travel,Business,222,1,1,1,5,5,1,3,5,4,4,4,4,5,5,0.0,0.0,Neutral or dissatisfied,0,Adult
2100,65610,Male,Disloyal customer,35,Business travel,Eco,175,2,0,2,2,4,2,2,4,5,1,2,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Adult
2101,73530,Female,Disloyal customer,39,Business travel,Business,594,3,3,3,4,5,3,5,5,4,2,5,5,5,5,7.0,5.0,Neutral or dissatisfied,0,Adult
2102,63779,Female,Disloyal customer,27,Business travel,Business,1721,2,2,2,2,4,2,4,4,5,2,5,5,4,4,30.0,32.5,Neutral or dissatisfied,1,Adult
2103,52260,Male,Loyal customer,44,Business travel,Eco,261,5,5,5,5,5,5,5,5,2,1,1,4,5,5,0.0,0.0,Satisfied,0,Middle Age
2104,13210,Female,Loyal customer,57,Business travel,Business,2084,3,4,3,4,3,2,3,3,3,2,3,1,3,1,0.0,2.0,Neutral or dissatisfied,0,Middle Age
2105,31077,Female,Loyal customer,29,Business travel,Eco plus,641,0,0,0,3,4,0,4,4,4,3,1,4,5,4,0.0,0.0,Satisfied,0,Adult
2106,34755,Male,Loyal customer,56,Business travel,Eco,264,2,4,4,4,2,2,2,2,1,4,2,2,3,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2107,60891,Female,Disloyal customer,37,Business travel,Business,420,2,2,2,2,2,2,2,2,3,4,5,4,5,2,14.0,32.5,Neutral or dissatisfied,0,Adult
2108,73502,Female,Disloyal customer,25,Business travel,Business,1197,5,0,5,2,5,3,3,4,5,4,5,3,4,3,30.0,32.5,Satisfied,1,Young
2109,10327,Female,Loyal customer,57,Business travel,Business,3582,1,1,1,1,2,4,5,5,5,5,5,4,5,5,0.0,0.0,Satisfied,0,Middle Age
2110,90094,Female,Disloyal customer,23,Business travel,Eco,983,2,2,2,3,2,2,3,2,3,3,3,1,3,2,0.0,0.0,Neutral or dissatisfied,0,Young
2111,79416,Male,Loyal customer,25,Personal travel,Eco,502,2,2,2,4,3,2,3,3,2,1,4,2,3,3,18.0,13.0,Neutral or dissatisfied,1,Young
2112,98342,Female,Loyal customer,29,Business travel,Business,1046,5,5,5,5,5,4,5,5,5,3,4,4,5,5,0.0,0.0,Satisfied,0,Adult
2113,10554,Male,Loyal customer,45,Business travel,Business,2150,3,3,3,3,2,5,5,3,3,3,3,3,3,5,30.0,32.5,Satisfied,1,Middle Age
2114,74817,Male,Loyal customer,12,Personal travel,Eco plus,1188,1,5,1,1,2,1,2,2,4,5,3,5,4,2,0.0,2.0,Neutral or dissatisfied,0,Young
2115,120053,Female,Disloyal customer,32,Business travel,Business,237,3,3,3,3,4,3,2,4,3,2,5,3,4,4,0.0,32.5,Neutral or dissatisfied,0,Adult
2116,69288,Female,Loyal customer,44,Business travel,Business,2968,1,1,1,1,2,5,5,5,5,5,5,5,5,5,0.0,0.0,Satisfied,0,Middle Age
2117,97200,Male,Loyal customer,58,Personal travel,Eco,1211,1,1,0,3,5,0,5,5,3,4,4,3,3,5,9.0,22.0,Neutral or dissatisfied,0,Middle Age
2118,45203,Female,Loyal customer,49,Business travel,Business,2496,3,5,2,5,5,1,1,3,3,3,3,4,3,1,30.0,31.0,Neutral or dissatisfied,1,Middle Age
2119,129132,Female,Loyal customer,49,Business travel,Business,3618,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0.0,0.0,Satisfied,0,Middle Age
2120,39727,Male,Loyal customer,34,Business travel,Eco,298,4,2,2,2,4,4,4,4,1,4,4,2,3,4,0.0,0.0,Satisfied,0,Adult
2121,37564,Male,Loyal customer,37,Business travel,Business,3444,3,3,3,3,3,5,2,4,4,4,4,2,4,4,0.0,0.0,Satisfied,0,Adult
2122,118326,Male,Disloyal customer,25,Business travel,Business,602,1,0,1,4,5,1,5,5,4,5,4,3,4,5,0.0,0.0,Neutral or dissatisfied,0,Young
2123,100389,Male,Loyal customer,37,Personal travel,Eco,1073,3,4,4,4,2,4,2,2,3,4,5,3,5,2,0.0,0.0,Neutral or dissatisfied,0,Adult
2124,65506,Female,Loyal customer,27,Personal travel,Eco plus,1303,4,5,4,1,2,4,2,2,4,2,4,2,4,2,0.0,0.0,Neutral or dissatisfied,0,Adult
2125,74094,Male,Disloyal customer,47,Business travel,Business,769,2,2,2,5,2,2,2,2,5,5,5,4,4,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2126,59007,Female,Loyal customer,59,Business travel,Business,1744,5,5,5,5,3,4,5,4,4,4,4,3,4,3,0.0,0.0,Satisfied,0,Middle Age
2127,105632,Male,Loyal customer,60,Business travel,Business,3301,2,2,2,2,2,4,5,4,4,4,4,3,4,4,19.0,27.0,Satisfied,1,Middle Age
2128,59032,Male,Loyal customer,24,Business travel,Business,1726,3,1,1,1,3,2,3,3,1,2,3,1,4,3,2.0,0.0,Neutral or dissatisfied,0,Young
2129,5418,Male,Disloyal customer,40,Business travel,Business,589,3,3,3,2,2,3,2,2,3,4,5,5,4,2,21.0,6.0,Satisfied,1,Adult
2130,110905,Male,Loyal customer,22,Business travel,Eco,581,3,3,3,3,3,3,4,3,2,5,3,1,3,3,1.0,2.0,Neutral or dissatisfied,0,Young
2131,98945,Male,Loyal customer,44,Business travel,Business,1778,2,2,2,2,2,5,5,4,4,4,4,4,4,5,23.0,20.0,Satisfied,1,Middle Age
2132,37810,Male,Loyal customer,32,Personal travel,Eco plus,1028,2,2,2,3,4,2,4,4,2,1,3,2,4,4,30.0,32.5,Neutral or dissatisfied,1,Adult
2133,16940,Male,Loyal customer,45,Business travel,Business,1776,3,2,2,2,3,4,4,3,3,3,3,1,3,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2134,112638,Female,Loyal customer,31,Personal travel,Eco plus,639,4,1,4,4,1,4,1,1,2,2,3,3,3,1,0.0,7.0,Neutral or dissatisfied,0,Adult
2135,112380,Male,Loyal customer,59,Business travel,Business,3243,3,3,3,3,4,4,4,5,5,5,5,5,5,4,30.0,32.5,Satisfied,1,Middle Age
2136,102377,Female,Disloyal customer,25,Business travel,Eco,258,3,4,3,3,5,3,2,5,3,2,5,5,1,5,1.0,5.0,Neutral or dissatisfied,0,Young
2137,125132,Male,Loyal customer,68,Personal travel,Eco,361,4,4,4,5,3,4,3,3,5,4,4,5,5,3,0.0,0.0,Satisfied,0,Senior
2138,3099,Female,Loyal customer,25,Personal travel,Eco,594,0,2,0,4,2,2,2,2,4,3,3,2,4,2,0.0,3.0,Satisfied,0,Young
2139,102558,Female,Loyal customer,8,Personal travel,Eco,236,1,4,1,4,3,1,3,3,5,5,5,5,5,3,9.0,14.0,Neutral or dissatisfied,0,Young
2140,126687,Female,Loyal customer,56,Business travel,Business,2402,4,4,4,4,4,3,4,5,5,5,5,3,5,3,26.0,0.0,Satisfied,1,Middle Age
2141,42322,Male,Loyal customer,26,Personal travel,Eco,817,1,2,1,2,4,1,4,4,2,2,2,4,3,4,0.0,0.0,Neutral or dissatisfied,0,Adult
2142,2990,Male,Loyal customer,52,Business travel,Business,522,3,3,3,3,5,4,5,5,5,5,5,4,5,3,0.0,4.0,Satisfied,0,Middle Age
2143,102781,Male,Loyal customer,60,Business travel,Business,2385,5,5,5,5,5,4,5,4,4,4,4,3,4,4,15.0,0.0,Satisfied,0,Middle Age
2144,47909,Male,Loyal customer,56,Business travel,Business,3912,1,1,1,1,5,3,3,4,4,3,1,3,4,1,29.0,20.0,Neutral or dissatisfied,1,Middle Age
2145,26745,Male,Loyal customer,54,Personal travel,Business,859,1,4,1,3,4,5,4,3,3,1,2,3,3,3,0.0,6.0,Neutral or dissatisfied,0,Middle Age
2146,8699,Male,Disloyal customer,17,Business travel,Business,227,2,1,2,4,1,2,1,1,1,3,4,4,4,1,0.0,0.0,Neutral or dissatisfied,0,Young
2147,136,Female,Loyal customer,43,Business travel,Business,2029,2,2,2,2,2,5,4,4,4,4,4,4,4,4,4.0,15.0,Satisfied,0,Middle Age
2148,95403,Female,Loyal customer,39,Personal travel,Eco,239,4,5,4,3,3,4,3,3,3,4,4,5,4,3,30.0,32.5,Neutral or dissatisfied,1,Adult
2149,14586,Female,Disloyal customer,25,Business travel,Eco,986,2,2,2,4,2,2,2,2,2,4,3,1,4,2,4.0,10.0,Neutral or dissatisfied,0,Young
2150,118660,Female,Disloyal customer,45,Business travel,Eco,304,3,4,3,4,4,3,2,4,3,4,4,2,4,4,23.0,21.0,Neutral or dissatisfied,1,Middle Age
2151,26291,Female,Disloyal customer,22,Business travel,Eco,1199,4,4,4,4,4,4,4,4,5,1,2,1,2,4,0.0,32.5,Satisfied,0,Young
2152,19874,Male,Loyal customer,16,Business travel,Business,2912,5,5,5,5,5,5,5,5,5,4,5,3,4,5,0.0,0.0,Satisfied,0,Young
2153,47113,Female,Loyal customer,70,Business travel,Business,3405,4,4,4,4,2,1,3,2,2,2,2,2,2,2,11.0,0.0,Satisfied,0,Senior
2154,26413,Female,Loyal customer,30,Business travel,Eco plus,1249,5,4,4,4,5,5,5,5,2,1,4,2,1,5,1.0,0.0,Satisfied,0,Adult
2155,23807,Male,Loyal customer,33,Personal travel,Eco,374,2,4,2,4,4,2,4,4,3,5,4,5,4,4,0.0,24.0,Neutral or dissatisfied,0,Adult
2156,53657,Female,Loyal customer,32,Business travel,Business,2762,2,2,4,2,3,3,3,3,5,2,4,5,5,3,0.0,0.0,Satisfied,0,Adult
2157,54780,Male,Loyal customer,52,Personal travel,Eco plus,854,2,5,1,3,4,1,4,4,3,3,4,4,5,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2158,36903,Female,Loyal customer,30,Business travel,Eco,2072,3,4,4,4,3,3,3,3,2,1,4,2,4,3,30.0,32.5,Neutral or dissatisfied,1,Adult
2159,30055,Female,Disloyal customer,39,Business travel,Eco,183,3,5,3,2,1,3,1,1,4,1,4,5,1,1,0.0,0.0,Neutral or dissatisfied,0,Adult
2160,93237,Male,Loyal customer,39,Personal travel,Eco,1694,3,4,2,4,2,2,5,2,3,1,4,1,1,2,6.0,3.0,Neutral or dissatisfied,0,Adult
2161,34021,Female,Loyal customer,60,Personal travel,Eco,1598,2,2,2,4,5,4,4,4,4,2,4,1,4,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2162,3052,Female,Loyal customer,58,Business travel,Business,2529,3,3,3,3,5,4,5,3,3,4,3,4,3,4,0.0,0.0,Satisfied,0,Middle Age
2163,68626,Male,Loyal customer,40,Business travel,Business,2433,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0.0,0.0,Satisfied,0,Adult
2164,77784,Female,Loyal customer,30,Personal travel,Eco,696,2,5,2,3,5,2,5,5,4,3,4,4,4,5,4.0,0.0,Neutral or dissatisfied,0,Adult
2165,18571,Female,Loyal customer,44,Business travel,Business,201,2,2,2,2,1,2,5,5,5,5,5,5,5,4,0.0,0.0,Satisfied,0,Middle Age
2166,89098,Male,Loyal customer,42,Business travel,Business,1947,5,5,5,5,5,4,4,5,5,5,5,5,5,4,3.0,0.0,Satisfied,0,Middle Age
2167,126711,Male,Disloyal customer,46,Business travel,Business,2521,3,3,3,3,5,3,5,5,4,3,4,3,4,5,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2168,72895,Female,Loyal customer,21,Personal travel,Business,1096,1,3,1,3,5,1,1,5,2,1,4,1,4,5,30.0,32.5,Neutral or dissatisfied,1,Young
2169,8306,Female,Loyal customer,51,Business travel,Business,3596,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0.0,0.0,Satisfied,0,Middle Age
2170,79018,Female,Disloyal customer,33,Business travel,Business,356,2,3,3,2,4,3,4,4,5,2,5,3,5,4,0.0,0.0,Neutral or dissatisfied,0,Adult
2171,52591,Male,Loyal customer,37,Business travel,Eco,119,3,5,5,5,3,3,3,3,3,2,4,2,4,3,3.0,1.0,Neutral or dissatisfied,0,Adult
2172,824,Female,Loyal customer,54,Business travel,Business,2538,0,0,0,1,4,5,4,4,4,4,4,3,4,3,0.0,1.0,Satisfied,0,Middle Age
2173,42625,Female,Loyal customer,44,Business travel,Business,2913,2,2,2,2,3,2,5,3,3,4,3,4,3,2,0.0,0.0,Satisfied,0,Middle Age
2174,104537,Male,Loyal customer,72,Business travel,Eco,856,4,4,4,4,4,4,4,4,2,3,3,2,4,4,20.0,3.0,Satisfied,1,Senior
2175,45319,Male,Disloyal customer,43,Business travel,Eco,188,3,2,4,4,5,4,5,5,3,4,4,2,3,5,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2176,116198,Male,Loyal customer,34,Personal travel,Eco,417,3,5,3,3,2,3,5,2,5,5,2,4,5,2,0.0,0.0,Neutral or dissatisfied,0,Adult
2177,120322,Female,Loyal customer,23,Personal travel,Eco,268,1,3,0,3,2,0,2,2,3,2,4,2,3,2,0.0,0.0,Neutral or dissatisfied,0,Young
2178,89016,Female,Loyal customer,54,Business travel,Business,1947,1,3,3,3,5,3,2,1,1,1,1,3,1,1,5.0,0.0,Neutral or dissatisfied,0,Middle Age
2179,97468,Male,Loyal customer,14,Business travel,Eco,822,2,1,2,1,2,3,2,2,1,4,3,1,4,2,26.0,13.0,Neutral or dissatisfied,1,Young
2180,117414,Female,Loyal customer,52,Business travel,Business,1460,1,1,4,1,5,4,4,5,5,5,5,3,5,3,0.0,1.0,Satisfied,0,Middle Age
2181,26999,Female,Loyal customer,30,Business travel,Business,1998,3,3,3,3,5,5,5,5,1,2,5,3,5,5,0.0,0.0,Satisfied,0,Adult
2182,60793,Female,Loyal customer,53,Business travel,Business,1922,4,4,4,4,4,4,4,4,4,4,4,3,4,5,25.0,32.5,Satisfied,1,Middle Age
2183,81993,Male,Loyal customer,8,Business travel,Business,1535,1,3,3,3,1,1,1,1,2,2,3,3,3,1,30.0,6.0,Neutral or dissatisfied,1,Young
2184,90687,Female,Loyal customer,51,Business travel,Eco,581,3,1,1,1,4,4,3,3,3,3,3,2,3,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2185,80909,Male,Disloyal customer,23,Business travel,Eco,352,4,2,4,3,5,4,5,5,3,3,4,1,4,5,1.0,10.0,Neutral or dissatisfied,0,Young
2186,121064,Male,Loyal customer,46,Business travel,Business,3270,5,5,5,5,4,5,4,4,4,4,4,5,4,4,0.0,0.0,Satisfied,0,Middle Age
2187,64280,Female,Loyal customer,44,Business travel,Business,3856,3,3,2,3,3,5,4,4,4,4,4,3,4,4,0.0,0.0,Satisfied,0,Middle Age
2188,54795,Female,Disloyal customer,20,Business travel,Eco,775,3,3,3,4,5,3,3,5,3,5,5,2,3,5,0.0,0.0,Neutral or dissatisfied,0,Young
2189,3126,Female,Loyal customer,23,Personal travel,Eco,1013,5,2,5,2,2,5,2,2,1,4,2,4,2,2,0.0,0.0,Satisfied,0,Young
2190,51715,Male,Loyal customer,69,Personal travel,Eco,355,4,4,4,3,3,4,3,3,5,4,4,3,4,3,0.0,0.0,Satisfied,0,Senior
2191,76658,Female,Loyal customer,63,Personal travel,Eco,516,1,4,1,4,3,5,5,3,3,1,3,4,3,5,0.0,0.0,Neutral or dissatisfied,0,Senior
2192,13735,Female,Disloyal customer,25,Business travel,Eco,441,3,1,3,3,5,3,5,5,2,5,4,3,3,5,21.0,12.0,Neutral or dissatisfied,1,Young
2193,24230,Female,Disloyal customer,27,Business travel,Eco,302,2,4,2,3,3,2,3,3,3,1,3,2,3,3,17.0,32.5,Neutral or dissatisfied,1,Adult
2194,99923,Male,Disloyal customer,24,Business travel,Eco,764,2,3,3,1,4,3,4,4,5,5,5,3,5,4,3.0,0.0,Neutral or dissatisfied,0,Young
2195,112342,Female,Disloyal customer,27,Business travel,Business,850,3,3,3,2,1,3,1,1,3,2,5,3,4,1,0.0,2.0,Neutral or dissatisfied,0,Adult
2196,47836,Female,Loyal customer,37,Business travel,Business,1953,2,2,2,2,4,5,2,2,2,2,2,1,2,4,0.0,0.0,Satisfied,0,Adult
2197,15820,Female,Loyal customer,26,Business travel,Eco plus,246,4,4,5,4,4,4,3,4,3,3,2,4,2,4,0.0,0.0,Satisfied,0,Adult
2198,37566,Female,Disloyal customer,39,Business travel,Eco,674,5,5,5,1,3,5,3,3,3,4,3,1,2,3,30.0,32.5,Satisfied,1,Adult
2199,5717,Female,Loyal customer,65,Personal travel,Eco,299,3,4,5,4,2,5,4,5,5,5,2,5,5,4,22.0,28.0,Neutral or dissatisfied,1,Senior
2200,4305,Female,Disloyal customer,27,Business travel,Business,502,2,2,2,2,3,2,3,3,4,4,5,5,5,3,0.0,0.0,Neutral or dissatisfied,0,Adult
2201,94899,Male,Disloyal customer,80,Business travel,Business,277,4,4,4,5,1,3,2,3,3,4,3,3,3,1,30.0,32.5,Satisfied,1,Senior
2202,56512,Male,Loyal customer,55,Business travel,Business,937,5,5,5,5,3,5,4,4,4,5,4,3,4,3,18.0,6.0,Satisfied,1,Middle Age
2203,48281,Female,Loyal customer,29,Personal travel,Eco plus,236,3,2,3,3,3,3,5,3,1,2,4,2,3,3,0.0,0.0,Neutral or dissatisfied,0,Adult
2204,83967,Male,Loyal customer,55,Business travel,Business,2917,2,2,2,2,5,5,5,4,4,4,4,4,4,4,0.0,12.0,Satisfied,0,Middle Age
2205,50157,Male,Loyal customer,33,Business travel,Business,1503,5,2,2,2,5,4,5,5,3,1,2,4,3,5,8.0,8.0,Neutral or dissatisfied,0,Adult
2206,25842,Female,Loyal customer,28,Business travel,Business,2137,5,5,4,5,4,4,4,4,1,1,5,1,4,4,0.0,0.0,Satisfied,0,Adult
2207,99832,Female,Disloyal customer,43,Business travel,Business,587,3,3,3,4,3,3,3,3,3,5,4,4,4,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2208,115911,Female,Disloyal customer,55,Business travel,Eco,308,4,4,4,4,1,4,1,1,2,5,3,4,3,1,30.0,32.5,Neutral or dissatisfied,1,Middle Age
2209,63420,Female,Loyal customer,49,Personal travel,Eco,447,4,5,4,2,5,5,5,2,2,4,3,3,2,3,0.0,0.0,Satisfied,0,Middle Age
2210,101451,Female,Loyal customer,38,Business travel,Business,345,1,1,1,1,3,5,5,5,5,4,5,5,5,4,0.0,0.0,Satisfied,0,Adult
2211,52512,Male,Loyal customer,53,Business travel,Business,2475,1,1,1,1,1,5,2,4,4,4,5,4,4,3,0.0,2.0,Satisfied,0,Middle Age
2212,31017,Male,Loyal customer,18,Personal travel,Eco,391,2,5,2,3,4,2,4,4,3,3,5,1,5,4,12.0,6.0,Neutral or dissatisfied,0,Young
2213,70901,Male,Loyal customer,24,Business travel,Business,1721,2,2,2,2,2,2,2,2,2,5,2,4,4,2,12.0,32.5,Neutral or dissatisfied,0,Young
2214,23034,Female,Loyal customer,40,Personal travel,Eco,927,3,3,3,1,5,3,5,5,4,3,1,2,4,5,0.0,0.0,Neutral or dissatisfied,0,Adult
2215,24778,Female,Disloyal customer,11,Business travel,Eco,528,1,0,1,4,3,1,1,3,1,5,4,1,5,3,0.0,0.0,Neutral or dissatisfied,0,Young
2216,95654,Male,Loyal customer,53,Business travel,Business,2435,3,4,4,4,2,2,3,3,3,3,3,1,3,3,30.0,32.5,Neutral or dissatisfied,1,Middle Age
2217,101779,Female,Loyal customer,25,Personal travel,Business,1521,2,5,2,4,3,2,3,3,3,3,5,3,4,3,23.0,32.5,Neutral or dissatisfied,1,Young
2218,76095,Male,Loyal customer,49,Personal travel,Eco,669,5,4,4,3,5,4,5,5,5,4,5,4,4,5,8.0,0.0,Satisfied,0,Middle Age
2219,7951,Female,Loyal customer,47,Business travel,Business,594,3,3,3,3,4,5,4,5,5,5,5,4,5,3,0.0,0.0,Satisfied,0,Middle Age
2220,40486,Female,Loyal customer,54,Personal travel,Eco,461,3,5,3,2,3,3,1,5,5,3,5,3,5,5,0.0,3.0,Neutral or dissatisfied,0,Middle Age
2221,43640,Male,Loyal customer,23,Business travel,Business,3130,5,5,5,5,1,2,1,1,4,5,3,2,4,1,30.0,32.5,Satisfied,1,Young
2222,85829,Female,Loyal customer,27,Personal travel,Eco,666,2,4,2,5,2,2,2,2,3,3,4,4,4,2,25.0,1.0,Neutral or dissatisfied,1,Adult
2223,11058,Female,Loyal customer,16,Personal travel,Eco,201,2,2,2,3,2,2,2,2,2,2,3,4,4,2,30.0,32.5,Neutral or dissatisfied,1,Young
2224,88275,Female,Loyal customer,46,Business travel,Business,594,5,5,5,5,2,4,5,5,5,5,5,4,5,4,0.0,0.0,Satisfied,0,Middle Age
2225,58266,Male,Loyal customer,54,Business travel,Business,2650,3,3,3,3,5,5,5,3,4,4,4,5,3,5,30.0,32.5,Satisfied,1,Middle Age
2226,123583,Female,Loyal customer,43,Personal travel,Eco,1773,3,2,3,4,5,4,3,3,3,3,3,1,3,3,7.0,0.0,Neutral or dissatisfied,0,Middle Age
2227,114625,Male,Loyal customer,44,Business travel,Business,417,2,2,2,2,4,4,4,4,4,4,4,5,4,5,0.0,0.0,Satisfied,0,Middle Age
2228,8652,Male,Disloyal customer,27,Business travel,Business,227,1,2,2,3,5,2,5,5,3,4,4,5,5,5,0.0,0.0,Neutral or dissatisfied,0,Adult
2229,121742,Male,Loyal customer,32,Personal travel,Eco,1475,2,5,2,3,3,2,1,3,4,4,4,4,5,3,6.0,0.0,Neutral or dissatisfied,0,Adult
2230,123689,Male,Disloyal customer,45,Business travel,Business,214,3,3,3,4,3,3,3,3,2,1,5,1,2,3,8.0,5.0,Neutral or dissatisfied,0,Middle Age
2231,105423,Female,Disloyal customer,40,Business travel,Business,452,4,4,4,4,3,4,4,3,3,4,4,4,4,3,30.0,32.5,Neutral or dissatisfied,1,Adult
2232,101723,Female,Loyal customer,37,Business travel,Business,986,4,4,4,4,5,5,4,4,4,4,4,3,4,5,23.0,4.0,Satisfied,1,Adult
2233,25536,Female,Loyal customer,49,Personal travel,Eco,516,1,5,1,4,5,5,5,4,4,1,4,4,4,5,12.0,0.0,Neutral or dissatisfied,0,Middle Age
2234,100392,Female,Loyal customer,20,Personal travel,Eco,1092,4,4,4,3,1,4,1,1,4,2,3,2,3,1,6.0,7.0,Neutral or dissatisfied,0,Young
2235,68388,Female,Loyal customer,41,Business travel,Business,2956,3,3,3,3,4,5,5,5,5,4,5,4,5,5,0.0,0.0,Satisfied,0,Middle Age
2236,95098,Male,Loyal customer,39,Personal travel,Eco,239,3,4,3,3,4,3,4,4,3,3,4,3,4,4,0.0,0.0,Neutral or dissatisfied,0,Adult
2237,122962,Male,Disloyal customer,25,Business travel,Business,468,3,0,3,2,1,3,1,1,5,4,4,4,4,1,15.0,9.0,Neutral or dissatisfied,0,Young
