Id,Gender,Customer_type,Age,Type_of_travel,Class,Flight_distance,Inflight_wifi_service,Departure/arrival_time_convenient,Ease_of_online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,On-board_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_delay_in_minutes,Arrival_delay_in_minutes,Satisfaction,Is_delayed,Age_group
17233,Male,Loyal customer,43,Business travel,Eco,1092,3,5,5,5,3,3,3,3,3,5,3,1,4,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
53036,Male,Loyal customer,55,Business travel,Business,1190,1,1,1,1,3,4,3,1,1,1,1,3,1,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
46742,Female,Loyal customer,47,Personal travel,Eco,73,2,1,2,3,3,2,2,5,5,2,5,2,5,2,30.0,32.5,Neutral or dissatisfied,1,Middle Age
66367,Male,Loyal customer,41,Personal travel,Eco,986,4,5,4,4,4,4,4,4,5,2,4,3,5,4,9.0,1.0,Neutral or dissatisfied,0,Middle Age
12022,Female,Loyal customer,55,Business travel,Eco,376,2,1,1,1,2,2,2,2,2,2,2,2,2,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
13543,Female,Loyal customer,41,Business travel,Business,1993,3,3,5,5,3,2,3,3,3,3,3,2,3,4,0.0,17.0,Neutral or dissatisfied,0,Middle Age
115153,Female,Loyal customer,49,Business travel,Business,3507,4,4,4,4,4,5,5,5,5,5,5,4,5,3,1.0,0.0,Satisfied,0,Middle Age
101265,Female,Loyal customer,40,Business travel,Business,3918,1,0,0,3,5,3,3,3,3,0,3,1,3,4,0.0,0.0,Neutral or dissatisfied,0,Adult
20045,Female,Disloyal customer,22,Business travel,Eco,738,3,3,3,3,3,3,3,3,3,4,2,2,2,3,30.0,32.5,Neutral or dissatisfied,1,Young
118118,Male,Loyal customer,65,Personal travel,Eco,1300,1,4,1,1,4,1,4,4,3,4,4,5,5,4,0.0,0.0,Neutral or dissatisfied,0,Senior
91989,Female,Loyal customer,36,Business travel,Business,236,1,1,1,1,4,4,5,5,5,5,5,4,5,3,0.0,0.0,Satisfied,0,Adult
71465,Female,Loyal customer,36,Personal travel,Eco,867,4,5,4,1,5,4,5,5,4,4,4,4,5,5,30.0,18.0,Neutral or dissatisfied,1,Adult
6893,Female,Loyal customer,41,Business travel,Business,1999,3,3,3,3,2,4,4,5,5,5,5,4,5,4,0.0,0.0,Satisfied,0,Middle Age
2513,Male,Loyal customer,58,Business travel,Business,2073,2,2,2,2,3,4,5,5,5,5,4,4,5,5,0.0,0.0,Satisfied,0,Middle Age
75374,Female,Loyal customer,59,Personal travel,Business,2218,1,3,1,4,4,4,3,1,1,1,1,2,1,1,2.0,0.0,Neutral or dissatisfied,0,Middle Age
42056,Male,Loyal customer,28,Personal travel,Eco,241,1,5,1,1,1,1,1,1,5,2,4,3,5,1,6.0,1.0,Neutral or dissatisfied,0,Adult
8524,Male,Loyal customer,65,Personal travel,Eco,862,2,4,2,1,1,2,5,1,5,4,5,5,4,1,0.0,4.0,Neutral or dissatisfied,0,Senior
91052,Female,Loyal customer,64,Personal travel,Eco,515,1,5,1,3,3,5,4,4,4,1,4,3,4,3,0.0,3.0,Neutral or dissatisfied,0,Senior
127890,Male,Loyal customer,60,Business travel,Business,1671,1,1,4,1,3,5,4,5,5,5,5,5,5,5,0.0,0.0,Satisfied,0,Middle Age
32436,Male,Disloyal customer,40,Business travel,Eco,101,1,1,1,3,4,1,3,4,1,5,4,3,3,4,0.0,0.0,Neutral or dissatisfied,0,Adult
82089,Female,Loyal customer,66,Business travel,Eco,1276,3,4,3,3,3,3,2,3,3,3,3,4,3,4,30.0,32.5,Neutral or dissatisfied,1,Senior
63130,Female,Loyal customer,47,Business travel,Business,2994,4,3,3,3,5,4,3,4,4,4,4,1,4,1,13.0,13.0,Neutral or dissatisfied,0,Middle Age
109311,Female,Disloyal customer,24,Business travel,Eco,1072,2,2,2,4,3,2,3,3,3,5,4,3,3,3,30.0,32.5,Neutral or dissatisfied,1,Young
21165,Male,Disloyal customer,57,Business travel,Business,192,5,5,5,4,5,5,5,5,5,4,5,4,5,5,0.0,5.0,Satisfied,0,Middle Age
77033,Male,Loyal customer,9,Personal travel,Eco,422,2,2,2,4,3,2,3,3,3,1,4,1,4,3,5.0,6.0,Neutral or dissatisfied,0,Young
73882,Female,Loyal customer,35,Business travel,Business,2342,4,4,4,4,3,3,5,1,1,2,1,3,1,3,0.0,0.0,Satisfied,0,Adult
20785,Male,Loyal customer,49,Business travel,Business,534,3,3,3,3,2,5,2,4,4,4,4,2,4,2,3.0,0.0,Satisfied,0,Middle Age
121981,Male,Loyal customer,38,Business travel,Business,130,2,2,2,2,3,5,5,5,5,4,4,3,5,5,0.0,0.0,Satisfied,0,Adult
34530,Female,Loyal customer,40,Business travel,Eco,636,5,5,5,5,5,5,5,5,3,3,2,1,1,5,30.0,32.5,Satisfied,1,Adult
99185,Male,Loyal customer,12,Personal travel,Eco,351,2,1,2,2,2,2,2,2,2,2,3,1,2,2,0.0,0.0,Neutral or dissatisfied,0,Young
115826,Male,Disloyal customer,22,Business travel,Eco,417,2,1,2,3,1,2,1,1,3,5,4,3,4,1,30.0,31.0,Neutral or dissatisfied,1,Young
12582,Male,Loyal customer,60,Business travel,Business,1723,1,1,1,1,1,2,4,5,5,5,5,3,5,1,0.0,0.0,Satisfied,0,Middle Age
117071,Female,Disloyal customer,26,Business travel,Eco,451,2,3,2,4,5,2,5,5,1,2,3,4,3,5,3.0,0.0,Neutral or dissatisfied,0,Adult
30628,Female,Disloyal customer,38,Business travel,Eco,533,4,3,4,2,5,4,5,5,1,5,1,3,2,5,16.0,12.0,Satisfied,1,Adult
86258,Female,Loyal customer,35,Personal travel,Eco,356,3,5,3,3,3,3,3,3,3,4,4,3,5,3,0.0,0.0,Neutral or dissatisfied,0,Adult
63438,Female,Loyal customer,51,Personal travel,Eco,337,2,2,2,4,2,4,4,5,5,2,5,1,5,3,9.0,0.0,Neutral or dissatisfied,0,Middle Age
32524,Female,Loyal customer,31,Business travel,Business,3428,0,4,0,1,2,2,2,2,3,3,1,1,5,2,0.0,0.0,Satisfied,0,Adult
28612,Male,Loyal customer,38,Business travel,Business,2409,5,5,5,5,2,3,3,4,4,4,4,2,4,4,0.0,0.0,Satisfied,0,Adult
40232,Male,Disloyal customer,39,Business travel,Eco,387,2,0,2,4,3,2,3,3,1,4,3,2,4,3,0.0,0.0,Neutral or dissatisfied,0,Adult
62385,Female,Loyal customer,59,Business travel,Business,2704,2,2,2,2,5,4,3,2,2,2,2,1,2,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
91714,Male,Loyal customer,49,Business travel,Business,590,5,5,2,5,4,5,5,2,2,2,2,5,2,4,30.0,32.5,Satisfied,1,Middle Age
3339,Female,Loyal customer,49,Business travel,Business,3844,1,1,1,1,5,5,5,4,4,4,4,4,4,4,30.0,32.5,Satisfied,1,Middle Age
50102,Female,Loyal customer,50,Business travel,Business,3397,4,5,5,5,3,4,4,3,2,3,4,4,2,4,30.0,32.5,Neutral or dissatisfied,1,Middle Age
44442,Male,Loyal customer,43,Business travel,Eco,420,4,1,1,1,4,4,4,4,1,4,2,3,4,4,5.0,29.0,Satisfied,0,Middle Age
43812,Male,Loyal customer,41,Business travel,Business,114,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0.0,0.0,Satisfied,0,Middle Age
122684,Male,Loyal customer,53,Business travel,Business,3057,1,1,1,1,4,5,5,5,5,5,5,4,5,4,0.0,0.0,Satisfied,0,Middle Age
14898,Female,Disloyal customer,38,Business travel,Eco,240,3,3,3,4,1,3,1,1,3,4,4,3,4,1,5.0,2.0,Neutral or dissatisfied,0,Adult
97845,Male,Loyal customer,43,Personal travel,Eco,395,3,3,3,3,1,3,1,1,5,3,3,3,3,1,1.0,0.0,Neutral or dissatisfied,0,Middle Age
95473,Female,Loyal customer,72,Business travel,Eco plus,319,2,1,1,1,3,3,3,2,2,2,2,3,2,1,30.0,32.5,Neutral or dissatisfied,1,Senior
125698,Male,Loyal customer,29,Personal travel,Eco,814,4,2,4,3,3,4,3,3,1,3,2,3,4,3,0.0,0.0,Neutral or dissatisfied,0,Adult
104878,Female,Loyal customer,70,Personal travel,Eco,327,2,0,2,3,5,4,5,5,5,2,5,5,5,5,30.0,32.5,Neutral or dissatisfied,1,Senior
92447,Male,Loyal customer,41,Business travel,Eco,1892,3,4,5,4,2,3,2,2,3,1,4,1,4,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
41600,Female,Loyal customer,41,Personal travel,Eco,1504,2,1,2,3,5,2,5,5,1,3,2,1,3,5,0.0,0.0,Neutral or dissatisfied,0,Middle Age
30216,Female,Loyal customer,43,Personal travel,Eco plus,261,2,3,2,2,3,3,4,5,5,2,5,1,5,2,1.0,5.0,Neutral or dissatisfied,0,Middle Age
89543,Female,Loyal customer,25,Business travel,Business,2073,2,2,2,2,4,4,4,4,5,3,5,5,4,4,0.0,0.0,Satisfied,0,Young
58985,Male,Loyal customer,17,Business travel,Business,1723,4,4,4,4,3,3,3,3,5,5,3,4,4,3,2.0,3.0,Satisfied,0,Young
67123,Male,Loyal customer,52,Business travel,Business,3176,3,3,3,3,2,4,5,5,5,4,5,5,5,4,6.0,0.0,Satisfied,0,Middle Age
46127,Female,Loyal customer,45,Business travel,Business,604,4,4,4,4,5,5,3,4,4,4,4,1,4,5,0.0,0.0,Satisfied,0,Middle Age
106336,Male,Disloyal customer,22,Business travel,Business,825,0,4,0,5,3,0,3,3,4,2,4,4,5,3,0.0,0.0,Satisfied,0,Young
116344,Male,Loyal customer,64,Personal travel,Eco,358,3,4,3,5,5,3,5,5,5,4,4,4,5,5,1.0,0.0,Neutral or dissatisfied,0,Senior
119208,Male,Loyal customer,59,Business travel,Business,290,2,2,2,2,5,5,5,5,5,5,5,2,5,3,2.0,7.0,Satisfied,0,Middle Age
117098,Male,Loyal customer,38,Business travel,Eco,251,5,4,4,4,5,5,5,5,3,2,2,4,1,5,0.0,0.0,Satisfied,0,Adult
77802,Female,Loyal customer,18,Personal travel,Eco,689,3,2,4,3,4,4,4,4,2,1,4,4,3,4,0.0,0.0,Neutral or dissatisfied,0,Young
48995,Male,Loyal customer,68,Business travel,Eco,156,3,2,2,2,3,3,3,3,2,5,2,5,4,3,0.0,0.0,Satisfied,0,Senior
38155,Male,Loyal customer,59,Personal travel,Eco,1211,1,0,1,3,4,1,4,4,4,2,5,3,4,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
14477,Female,Loyal customer,59,Business travel,Business,541,2,2,2,2,4,5,5,4,4,4,4,5,4,4,0.0,18.0,Satisfied,0,Middle Age
112494,Female,Loyal customer,53,Personal travel,Eco,957,3,4,3,3,4,4,5,5,5,3,5,3,5,3,0.0,13.0,Neutral or dissatisfied,0,Middle Age
61924,Female,Loyal customer,50,Personal travel,Eco,550,4,3,4,3,5,4,4,2,2,4,2,4,2,4,1.0,3.0,Neutral or dissatisfied,0,Middle Age
59879,Male,Loyal customer,52,Business travel,Business,1985,5,5,4,5,3,5,4,4,4,4,4,5,4,3,1.0,0.0,Satisfied,0,Middle Age
20839,Female,Loyal customer,27,Business travel,Business,1938,5,5,5,5,5,5,5,5,1,5,4,1,1,5,0.0,0.0,Satisfied,0,Adult
96160,Female,Loyal customer,32,Business travel,Business,3147,4,1,4,4,4,4,4,4,5,4,5,4,4,4,7.0,9.0,Satisfied,0,Adult
92101,Male,Loyal customer,50,Business travel,Eco,1132,4,4,3,3,4,4,4,2,5,1,1,4,4,4,30.0,32.5,Neutral or dissatisfied,1,Middle Age
38627,Female,Loyal customer,30,Business travel,Business,2611,5,5,5,5,3,3,3,3,1,3,3,1,5,3,15.0,0.0,Satisfied,0,Adult
126608,Male,Loyal customer,49,Personal travel,Eco,1337,0,2,0,4,2,0,4,2,4,1,4,3,4,2,0.0,15.0,Satisfied,0,Middle Age
93740,Female,Disloyal customer,21,Business travel,Eco,368,3,5,3,4,3,2,2,3,4,4,5,2,3,2,30.0,32.5,Neutral or dissatisfied,1,Young
84846,Female,Loyal customer,39,Business travel,Eco,516,2,4,3,4,2,2,2,2,3,3,3,4,4,2,30.0,32.5,Neutral or dissatisfied,1,Adult
79971,Female,Loyal customer,63,Business travel,Eco,696,2,5,5,5,5,4,3,2,2,2,2,4,2,3,30.0,32.0,Neutral or dissatisfied,1,Senior
45981,Male,Disloyal customer,34,Business travel,Eco,483,3,5,3,3,3,3,3,3,4,5,2,3,3,3,0.0,0.0,Neutral or dissatisfied,0,Adult
70353,Female,Disloyal customer,36,Business travel,Eco plus,986,2,2,2,4,5,2,5,5,4,5,4,1,4,5,0.0,7.0,Neutral or dissatisfied,0,Adult
14671,Male,Loyal customer,55,Business travel,Business,3584,2,2,2,2,5,1,1,2,2,2,2,3,2,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
92358,Male,Disloyal customer,30,Business travel,Business,1096,0,0,0,1,1,0,1,1,4,5,5,5,4,1,3.0,0.0,Satisfied,0,Adult
77314,Female,Loyal customer,22,Business travel,Business,2880,2,2,2,2,5,5,5,5,5,5,4,4,4,5,0.0,0.0,Satisfied,0,Young
94049,Male,Loyal customer,46,Business travel,Business,1766,4,4,4,4,4,4,4,5,5,5,5,4,5,5,30.0,32.5,Satisfied,1,Middle Age
38144,Female,Loyal customer,61,Personal travel,Eco,1249,3,5,3,1,2,3,4,3,3,3,3,4,3,4,9.0,3.0,Neutral or dissatisfied,0,Senior
52035,Female,Disloyal customer,27,Business travel,Eco plus,328,5,5,5,2,3,5,3,3,3,4,3,1,4,3,0.0,0.0,Satisfied,0,Adult
97476,Male,Disloyal customer,24,Business travel,Eco,756,5,5,5,4,3,5,5,3,4,5,5,4,4,3,7.0,2.0,Satisfied,0,Young
73356,Male,Loyal customer,31,Business travel,Business,3025,4,1,4,4,1,2,1,1,3,4,5,4,5,1,30.0,31.0,Satisfied,1,Adult
75911,Male,Loyal customer,15,Personal travel,Eco,597,3,3,4,4,2,4,2,2,1,1,4,4,3,2,0.0,0.0,Neutral or dissatisfied,0,Young
85317,Male,Loyal customer,19,Personal travel,Eco,731,3,4,3,3,3,3,3,3,4,4,4,2,3,3,0.0,0.0,Neutral or dissatisfied,0,Young
103140,Female,Loyal customer,56,Personal travel,Eco plus,546,2,4,2,5,3,5,4,3,3,2,4,3,3,1,0.0,5.0,Neutral or dissatisfied,0,Middle Age
93955,Female,Loyal customer,51,Business travel,Business,2404,1,1,1,1,2,5,4,4,4,4,4,3,4,4,30.0,32.5,Satisfied,1,Middle Age
100509,Male,Disloyal customer,34,Business travel,Eco,580,3,3,3,3,3,3,3,3,3,5,4,1,4,3,1.0,0.0,Neutral or dissatisfied,0,Adult
20142,Male,Loyal customer,51,Business travel,Business,2478,5,5,3,5,4,4,2,4,4,4,4,3,4,3,12.0,5.0,Satisfied,0,Middle Age
15546,Female,Disloyal customer,23,Business travel,Business,296,5,0,5,2,4,5,4,4,5,3,4,5,4,4,0.0,0.0,Satisfied,0,Young
27180,Male,Loyal customer,13,Personal travel,Eco,2640,2,4,2,5,2,4,4,5,4,4,4,4,3,4,5.0,0.0,Neutral or dissatisfied,0,Young
14824,Male,Loyal customer,50,Personal travel,Business,314,1,4,1,2,4,4,5,3,3,1,3,4,3,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
61295,Female,Loyal customer,48,Personal travel,Eco,967,1,5,1,3,3,4,5,2,2,1,2,3,2,5,30.0,32.5,Neutral or dissatisfied,1,Middle Age
28491,Female,Disloyal customer,9,Business travel,Eco,1050,2,3,3,4,2,4,4,4,5,3,4,4,2,4,0.0,12.0,Neutral or dissatisfied,0,Young
22006,Female,Loyal customer,70,Personal travel,Eco,503,2,5,2,3,3,4,4,4,4,2,5,3,4,5,0.0,5.0,Neutral or dissatisfied,0,Senior
54516,Female,Disloyal customer,56,Business travel,Eco,525,3,0,2,1,3,2,3,3,2,3,4,4,3,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
94974,Male,Loyal customer,38,Business travel,Business,1624,4,2,2,2,4,3,3,3,3,3,4,1,3,4,7.0,6.0,Neutral or dissatisfied,0,Adult
35146,Female,Loyal customer,40,Business travel,Eco,828,5,1,1,1,5,5,5,5,5,1,4,2,2,5,0.0,12.0,Satisfied,0,Adult
70228,Female,Loyal customer,66,Personal travel,Eco,1068,2,5,2,4,3,5,5,4,4,2,1,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Senior
48209,Female,Loyal customer,56,Business travel,Eco,236,1,3,3,3,4,3,3,2,2,1,2,2,2,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
23150,Female,Loyal customer,48,Business travel,Eco,223,4,4,4,4,5,4,2,4,4,4,4,3,4,1,0.0,0.0,Satisfied,0,Middle Age
103944,Male,Loyal customer,32,Business travel,Business,770,1,1,2,1,1,1,1,1,3,2,4,4,3,1,30.0,32.5,Neutral or dissatisfied,1,Adult
117033,Female,Disloyal customer,21,Business travel,Business,651,3,4,3,3,2,3,2,2,1,3,4,1,3,2,2.0,1.0,Neutral or dissatisfied,0,Young
59660,Male,Loyal customer,8,Personal travel,Eco,861,2,4,2,3,4,2,4,4,4,3,4,3,5,4,0.0,0.0,Neutral or dissatisfied,0,Young
84532,Female,Loyal customer,21,Business travel,Business,2486,4,4,4,4,3,4,3,3,5,4,3,4,4,3,0.0,0.0,Satisfied,0,Young
95315,Male,Loyal customer,29,Personal travel,Eco,341,4,5,4,4,2,4,2,2,4,4,4,5,4,2,0.0,0.0,Satisfied,0,Adult
89145,Male,Disloyal customer,20,Business travel,Eco,639,1,2,1,3,4,1,4,4,4,1,3,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Young
73498,Male,Loyal customer,39,Business travel,Business,3661,4,5,4,4,4,5,4,4,4,4,4,5,4,3,6.0,7.0,Satisfied,0,Adult
112993,Female,Loyal customer,48,Business travel,Business,1797,1,1,1,1,4,3,4,4,4,4,4,3,4,5,24.0,27.0,Satisfied,1,Middle Age
49913,Female,Disloyal customer,57,Business travel,Eco,262,3,3,3,2,5,3,4,5,1,5,2,2,2,5,0.0,0.0,Neutral or dissatisfied,0,Middle Age
115219,Female,Loyal customer,54,Business travel,Business,325,0,0,0,3,4,4,5,5,5,5,5,4,5,4,0.0,5.0,Satisfied,0,Middle Age
32849,Male,Loyal customer,59,Personal travel,Eco,216,3,1,3,2,1,3,1,1,2,2,1,4,2,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
2361,Male,Loyal customer,29,Business travel,Business,3916,3,3,3,3,4,4,4,4,4,2,4,3,5,4,8.0,3.0,Satisfied,0,Adult
116694,Female,Disloyal customer,37,Business travel,Business,446,1,1,1,4,3,1,3,3,5,4,4,3,4,3,1.0,0.0,Neutral or dissatisfied,0,Adult
14312,Male,Loyal customer,59,Business travel,Eco,429,2,4,4,4,2,2,2,2,3,3,4,1,3,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
80935,Male,Loyal customer,22,Personal travel,Eco,341,1,1,1,3,5,1,5,5,1,2,3,4,3,5,0.0,0.0,Neutral or dissatisfied,0,Young
72751,Male,Loyal customer,47,Business travel,Business,1850,3,3,3,3,4,4,5,2,2,2,2,3,2,4,0.0,1.0,Satisfied,0,Middle Age
101084,Male,Loyal customer,56,Personal travel,Business,795,2,5,2,1,2,5,5,5,5,2,5,5,5,4,19.0,10.0,Neutral or dissatisfied,1,Middle Age
55879,Male,Disloyal customer,29,Business travel,Business,733,5,5,5,1,2,5,4,2,3,4,5,5,5,2,24.0,17.0,Satisfied,1,Adult
31582,Male,Disloyal customer,23,Business travel,Eco,602,1,0,1,3,4,1,2,4,5,3,1,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Young
101069,Male,Loyal customer,49,Business travel,Business,1908,3,3,3,3,3,5,5,3,3,4,3,5,3,3,14.0,5.0,Satisfied,0,Middle Age
5439,Female,Loyal customer,43,Business travel,Business,265,4,4,4,4,4,4,5,4,4,4,4,5,4,3,0.0,17.0,Satisfied,0,Middle Age
92943,Female,Loyal customer,10,Personal travel,Eco,134,1,4,1,2,2,1,2,2,4,5,5,5,4,2,22.0,32.5,Neutral or dissatisfied,1,Young
107504,Male,Loyal customer,58,Personal travel,Eco,711,1,1,0,3,2,0,2,2,4,2,2,3,3,2,30.0,32.5,Neutral or dissatisfied,1,Middle Age
95785,Male,Loyal customer,68,Personal travel,Eco,419,2,4,2,2,1,2,1,1,4,2,3,4,1,1,2.0,3.0,Neutral or dissatisfied,0,Senior
1144,Male,Loyal customer,60,Personal travel,Eco,158,3,4,3,1,5,3,2,5,3,2,4,4,4,5,0.0,0.0,Neutral or dissatisfied,0,Middle Age
13984,Male,Loyal customer,43,Business travel,Business,3742,1,1,1,1,1,3,5,3,3,4,3,5,3,4,0.0,0.0,Satisfied,0,Middle Age
40555,Female,Loyal customer,54,Business travel,Eco,517,4,1,1,1,4,3,3,4,4,4,4,2,4,2,30.0,32.5,Satisfied,1,Middle Age
32707,Female,Loyal customer,43,Business travel,Business,2115,4,4,4,4,2,2,4,5,5,5,5,4,5,1,0.0,0.0,Satisfied,0,Middle Age
77292,Male,Disloyal customer,45,Business travel,Business,391,2,2,2,3,2,2,1,2,5,2,4,3,5,2,30.0,32.5,Neutral or dissatisfied,1,Middle Age
125455,Female,Loyal customer,41,Business travel,Business,2917,3,3,4,3,2,4,5,5,5,5,5,4,5,4,5.0,0.0,Satisfied,0,Middle Age
77809,Male,Loyal customer,45,Personal travel,Eco,689,1,5,1,5,2,1,2,2,3,2,5,5,4,2,0.0,1.0,Neutral or dissatisfied,0,Middle Age
96848,Male,Loyal customer,69,Business travel,Business,3227,4,3,2,2,1,4,4,4,4,4,4,4,4,2,3.0,0.0,Neutral or dissatisfied,0,Senior
105,Female,Loyal customer,55,Business travel,Business,2639,1,1,1,1,4,5,5,5,5,5,5,5,5,4,0.0,0.0,Satisfied,0,Middle Age
120198,Male,Loyal customer,51,Business travel,Business,1303,4,4,4,4,3,4,5,3,3,3,3,5,3,5,0.0,0.0,Satisfied,0,Middle Age
37499,Female,Loyal customer,25,Business travel,Business,3996,4,3,3,3,4,4,4,4,1,3,3,2,4,4,0.0,0.0,Neutral or dissatisfied,0,Young
122103,Male,Loyal customer,28,Personal travel,Eco,130,2,5,2,3,4,2,4,4,4,4,4,5,4,4,0.0,0.0,Neutral or dissatisfied,0,Adult
55908,Female,Loyal customer,31,Business travel,Eco,473,4,3,3,3,4,4,4,4,3,2,2,1,4,4,0.0,0.0,Satisfied,0,Adult
52218,Female,Loyal customer,37,Business travel,Eco,493,5,3,2,2,5,5,5,5,3,5,1,2,4,5,0.0,0.0,Satisfied,0,Adult
25876,Female,Loyal customer,51,Business travel,Business,2059,4,4,4,4,3,3,5,3,3,4,3,5,3,5,0.0,9.0,Satisfied,0,Middle Age
42724,Male,Loyal customer,57,Personal travel,Eco,1042,2,5,2,1,5,2,2,5,2,1,3,2,4,5,30.0,32.5,Neutral or dissatisfied,1,Middle Age
116942,Male,Disloyal customer,29,Business travel,Eco,646,3,3,3,3,1,3,1,1,4,1,3,3,3,1,30.0,32.5,Neutral or dissatisfied,1,Adult
87063,Female,Loyal customer,53,Business travel,Business,594,2,2,2,2,3,4,4,4,4,4,4,5,4,4,30.0,32.5,Satisfied,1,Middle Age
46579,Male,Loyal customer,28,Business travel,Business,141,1,4,4,4,4,4,1,4,3,4,4,2,3,4,0.0,0.0,Neutral or dissatisfied,0,Adult
102258,Female,Disloyal customer,23,Business travel,Eco,226,2,2,2,2,5,2,5,5,3,4,2,3,3,5,0.0,0.0,Neutral or dissatisfied,0,Young
128429,Male,Disloyal customer,61,Business travel,Eco,304,2,1,2,3,3,2,3,3,2,5,3,3,4,3,2.0,0.0,Neutral or dissatisfied,0,Senior
118900,Female,Disloyal customer,18,Business travel,Eco,570,5,4,5,3,2,5,1,2,3,2,4,5,4,2,1.0,1.0,Satisfied,0,Young
57866,Male,Loyal customer,44,Personal travel,Eco,955,2,5,2,5,2,2,2,2,4,2,5,4,4,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
102049,Female,Loyal customer,44,Business travel,Business,2600,1,4,4,4,1,4,4,3,3,3,1,1,3,2,8.0,11.0,Neutral or dissatisfied,0,Middle Age
84525,Male,Disloyal customer,19,Business travel,Eco,2615,5,5,5,1,1,5,1,1,4,5,4,4,5,1,0.0,0.0,Satisfied,0,Young
116937,Female,Loyal customer,31,Business travel,Business,1705,4,4,4,4,4,4,4,4,5,5,4,4,5,4,21.0,31.0,Satisfied,1,Adult
3985,Male,Loyal customer,50,Business travel,Business,479,4,4,4,4,3,4,5,5,5,5,5,4,5,5,0.0,0.0,Satisfied,0,Middle Age
75423,Female,Loyal customer,36,Business travel,Business,2330,2,4,4,4,2,2,2,2,2,2,2,2,2,3,2.0,0.0,Neutral or dissatisfied,0,Adult
9589,Female,Disloyal customer,30,Business travel,Eco,292,1,1,1,3,5,1,4,5,4,1,3,4,4,5,0.0,0.0,Neutral or dissatisfied,0,Adult
25621,Female,Disloyal customer,50,Business travel,Eco,526,4,2,4,3,5,4,5,5,4,2,2,2,3,5,1.0,0.0,Neutral or dissatisfied,0,Middle Age
105016,Female,Disloyal customer,30,Business travel,Eco,255,2,4,2,4,3,2,3,3,1,2,4,4,4,3,3.0,0.0,Neutral or dissatisfied,0,Adult
29978,Female,Disloyal customer,20,Business travel,Eco,261,3,1,3,4,2,3,2,2,1,2,3,3,4,2,0.0,0.0,Neutral or dissatisfied,0,Young
14247,Male,Loyal customer,14,Personal travel,Eco,1027,2,4,2,3,3,2,3,3,5,4,4,3,5,3,0.0,0.0,Neutral or dissatisfied,0,Young
8190,Female,Loyal customer,50,Business travel,Business,3359,1,1,1,1,4,5,5,2,2,2,2,3,2,5,0.0,0.0,Satisfied,0,Middle Age
57953,Female,Loyal customer,49,Business travel,Eco,1062,3,2,2,2,2,3,3,3,3,3,3,4,3,2,30.0,32.5,Neutral or dissatisfied,1,Middle Age
75134,Male,Loyal customer,39,Business travel,Business,1726,5,5,1,5,3,4,4,5,5,5,5,4,5,4,4.0,0.0,Satisfied,0,Adult
106860,Male,Loyal customer,25,Business travel,Business,1993,1,1,1,1,5,5,5,5,5,4,4,3,5,5,9.0,1.0,Satisfied,0,Young
22351,Male,Disloyal customer,21,Business travel,Eco,83,2,2,2,2,4,2,4,4,1,3,2,1,1,4,8.0,5.0,Neutral or dissatisfied,0,Young
99276,Female,Disloyal customer,27,Business travel,Eco,935,3,3,3,4,5,3,4,5,3,4,4,1,3,5,7.0,0.0,Neutral or dissatisfied,0,Adult
33937,Female,Loyal customer,43,Business travel,Eco,1072,2,2,2,2,5,3,4,2,2,2,2,3,2,1,0.0,3.0,Neutral or dissatisfied,0,Middle Age
34508,Male,Loyal customer,41,Business travel,Eco,1428,4,2,2,2,4,4,4,4,4,3,1,4,4,4,0.0,0.0,Satisfied,0,Middle Age
21193,Female,Loyal customer,33,Business travel,Eco,192,4,2,2,2,4,4,4,1,5,5,5,4,5,4,30.0,32.5,Satisfied,1,Adult
79177,Female,Loyal customer,58,Business travel,Business,2422,5,5,5,5,5,5,5,4,3,4,5,5,4,5,0.0,2.0,Satisfied,0,Middle Age
3795,Male,Loyal customer,40,Business travel,Business,2679,1,1,1,1,5,4,5,4,4,4,4,5,4,3,0.0,4.0,Satisfied,0,Adult
75698,Male,Loyal customer,38,Business travel,Business,868,4,2,2,2,2,3,4,4,4,4,4,3,4,1,0.0,0.0,Neutral or dissatisfied,0,Adult
106458,Male,Loyal customer,56,Personal travel,Eco,1670,3,1,3,2,1,3,1,1,3,1,3,1,2,1,3.0,22.0,Neutral or dissatisfied,0,Middle Age
